iter	Passed	Remaining
3227	30043	16492
3228	30048	16480
3229	30058	16471
3230	30067	16462
3231	30076	16452
3232	30086	16443
3233	30097	16435
3234	30109	16427
3235	30123	16420
3236	30141	16416
3237	30155	16409
3238	30160	16398
3239	30169	16388
3240	30178	16379
3241	30188	16369
3242	30196	16360
3243	30205	16350
3244	30214	16341
3245	30224	16332
3246	30233	16322
3247	30239	16311
3248	30248	16301
3249	30257	16292
3250	30263	16281
3251	30272	16271
3252	30282	16262
3253	30296	16255
3254	30299	16243
3255	30309	16234
3256	30315	16223
3257	30325	16214
3258	30334	16205
3259	30337	16192
3260	30345	16182
3261	30354	16173
3262	30363	16163
3263	30372	16154
3264	30383	16145
3265	30393	16136
3266	30405	16128
3267	30415	16120
3268	30428	16112
3269	30439	16103
3270	30445	16093
3271	30452	16082
3272	30463	16074
3273	30477	16067
3274	30485	16057
3275	30495	16048
3276	30505	16039
3277	30514	16030
3278	30525	16021
3279	30533	16011
3280	30542	16002
3281	30552	15993
3282	30563	15984
3283	30572	15975
3284	30581	15965
3285	30590	15956
3286	30599	15946
3287	30608	15937
3288	30617	15927
3289	30625	15918
3290	30632	15907
3291	30641	15897
3292	30647	15886
3293	30657	15877
3294	30667	15869
3295	30673	15858
3296	30676	15845
3297	30685	15836
3298	30697	15827
3299	30707	15818
3300	30715	15809
3301	30724	15799
3302	30730	15788
3303	30736	15777
3304	30744	15767
3305	30754	15758
3306	30756	15745
3307	30765	15735
3308	30770	15724
3309	30779	15715
3310	30785	15704
3311	30794	15694
3312	30803	15685
3313	30812	15675
3314	30818	15664
3315	30829	15656
3316	30841	15648
3317	30853	15640
3318	30859	15629
3319	30868	15620
3320	30880	15612
3321	30886	15601
3322	30896	15592
3323	30898	15579
3324	30908	15570
3325	30914	15559
3326	30988	15582
3327	31034	15591
3328	31050	15585
3329	31064	15579
3330	31074	15569
3331	31086	15561
3332	31094	15551
3333	31111	15546
3334	31124	15539
3335	31163	15544
3336	31231	15564
3337	31246	15557
3338	31269	15555
3339	31285	15548
3340	31303	15544
3341	31321	15538
3342	31326	15527
3343	31344	15522
3344	31363	15517
3345	31375	15509
3346	31380	15497
3347	31389	15488
3348	31398	15478
3349	31407	15469
3350	31415	15459
3351	31426	15450
3352	31436	15441
3353	31445	15432
3354	31455	15422
3355	31464	15413
3356	31470	15402
3357	31476	15391
3358	31485	15381
3359	31496	15373
3360	31517	15369
3361	31528	15360
3362	31536	15350
3363	31543	15340
3364	31554	15332
3365	31565	15323
3366	31576	15314
3367	31583	15304
3368	31588	15292
3369	31603	15286
3370	31615	15277
3371	31625	15268
3372	31631	15257
3373	31642	15249
3374	31651	15239
3375	31660	15230
3376	31663	15217
3377	31671	15207
3378	31680	15198
3379	31686	15186
3380	31695	15177
3381	31704	15167
3382	31713	15158
3383	31721	15148
3384	31730	15138
3385	31737	15128
3386	31747	15119
3387	31755	15109
3388	31764	15099
3389	31773	15090
3390	31784	15081
3391	31794	15072
3392	31806	15064
3393	31815	15054
3394	31821	15043
3395	31832	15035
3396	31841	15025
3397	31846	15014
3398	31856	15004
3399	31864	14995
3400	31874	14985
3401	31882	14976
3402	31892	14967
3403	31902	14957
3404	31911	14948
3405	31917	14937
3406	31922	14926
3407	31931	14916
3408	31941	14907
3409	31950	14897
3410	31961	14888
3411	31970	14879
3412	31977	14869
3413	31986	14859
3414	31993	14849
3415	32002	14839
3416	32012	14830
3417	32062	14840
3418	32127	14856
3419	32146	14851
3420	32153	14840
3421	32165	14832
3422	32176	14824
3423	32188	14815
3424	32197	14806
3425	32215	14800
3426	32223	14790
3427	32236	14783
3428	32249	14775
3429	32257	14765
3430	32266	14755
3431	32275	14745
3432	32284	14736
3433	32293	14726
3434	32302	14717
3435	32309	14706
3436	32320	14698
3437	32329	14688
3438	32339	14679
3439	32348	14669
3440	32357	14660
3441	32362	14648
3442	32368	14637
3443	32377	14628
3444	32386	14618
3445	32395	14609
3446	32404	14599
3447	32414	14590
3448	32423	14580
3449	32434	14571
3450	32443	14562
3451	32451	14552
3452	32457	14541
3453	32466	14532
3454	32476	14522
3455	32484	14512
3456	32498	14505
3457	32509	14496
3458	32516	14486
3459	32524	14476
3460	32534	14467
3461	32543	14457
3462	32552	14448
3463	32561	14438
3464	32570	14428
3465	32577	14418
3466	32588	14409
3467	32598	14400
3468	32620	14396
3469	32631	14388
3470	32643	14379
3471	32654	14370
3472	32661	14360
3473	32671	14351
3474	32684	14343
3475	32694	14334
3476	32706	14325
3477	32715	14316
3478	32726	14307
3479	32734	14298
3480	32744	14288
3481	32749	14277
3482	32759	14267
3483	32767	14258
3484	32770	14245
3485	32775	14234
3486	32784	14225
3487	32790	14214
3488	32799	14204
3489	32808	14194
3490	32816	14185
3491	32825	14175
3492	32831	14164
3493	32840	14155
3494	32849	14145
3495	32860	14136
3496	32870	14127
3497	32880	14118
3498	32889	14108
3499	32898	14099
3500	32907	14089
3501	32916	14080
3502	32925	14070
3503	32934	14060
3504	32942	14051
3505	32951	14041
3506	32953	14029
3507	32962	14019
3508	32971	14009
3509	32980	14000
3510	32986	13989
3511	32995	13979
3512	33004	13970
3513	33010	13959
3514	33019	13949
3515	33028	13940
3516	33035	13929
3517	33046	13921
3518	33048	13908
3519	33058	13899
3520	33061	13887
3521	33070	13878
3522	33080	13868
3523	33086	13857
3524	33093	13847
3525	33104	13838
3526	33150	13844
3527	33226	13863
3528	33241	13856
3529	33258	13849
3530	33264	13839
3531	33273	13829
3532	33283	13820
3533	33293	13811
3534	33300	13800
3535	33312	13792
3536	33322	13782
3537	33331	13773
3538	33339	13763
3539	33348	13754
3540	33350	13741
3541	33359	13732
3542	33368	13722
3543	33378	13712
3544	33387	13703
3545	33396	13694
3546	33402	13682
3547	33411	13673
3548	33422	13664
3549	33434	13656
3550	33444	13647
3551	33454	13638
3552	33465	13629
3553	33475	13619
3554	33480	13608
3555	33487	13598
3556	33492	13587
3557	33501	13577
3558	33504	13565
3559	33512	13555
3560	33522	13546
3561	33531	13536
3562	33540	13527
3563	33549	13517
3564	33558	13508
3565	33567	13498
3566	33576	13488
3567	33585	13479
3568	33594	13469
3569	33603	13460
3570	33611	13450
3571	33617	13439
3572	33628	13430
3573	33638	13421
3574	33647	13411
3575	33653	13401
3576	33662	13391
3577	33671	13381
3578	33679	13372
3579	33689	13362
3580	33698	13353
3581	33707	13343
3582	33713	13332
3583	33724	13324
3584	33734	13315
3585	33746	13306
3586	33756	13297
3587	33764	13287
3588	33774	13278
3589	33782	13268
3590	33791	13258
3591	33807	13251
3592	33817	13242
3593	33823	13232
3594	33832	13222
3595	33838	13211
3596	33848	13202
3597	33858	13193
3598	33867	13183
3599	33876	13174
3600	33885	13164
3601	33891	13153
3602	33899	13144
3603	33909	13134
3604	33914	13123
3605	33923	13114
3606	33932	13104
3607	33941	13095
3608	33950	13085
3609	33959	13075
3610	33968	13066
3611	33981	13058
3612	33991	13049
3613	34001	13039
3614	34010	13030
3615	34020	13020
3616	34028	13011
3617	34034	13000
3618	34044	12991
3619	34053	12981
3620	34063	12972
3621	34072	12963
3622	34081	12953
3623	34091	12944
3624	34100	12934
3625	34109	12925
3626	34118	12915
3627	34127	12905
3628	34132	12894
3629	34135	12882
3630	34143	12873
3631	34152	12863
3632	34164	12855
3633	34172	12845
3634	34182	12836
3635	34188	12825
3636	34194	12814
3637	34204	12805
3638	34380	12858
3639	34453	12872
3640	34464	12863
3641	34476	12855
3642	34483	12844
3643	34490	12834
3644	34516	12831
3645	34519	12819
3646	34533	12811
3647	34543	12802
3648	34554	12793
3649	34562	12783
3650	34571	12773
3651	34581	12764
3652	34590	12754
3653	34592	12742
3654	34601	12732
3655	34607	12722
3656	34615	12712
3657	34624	12702
3658	34633	12692
3659	34639	12682
3660	34647	12672
3661	34657	12662
3662	34665	12653
3663	34674	12643
3664	34680	12632
3665	34686	12621
3666	34694	12611
3667	34703	12602
3668	34712	12592
3669	34718	12581
3670	34723	12570
3671	34734	12562
3672	34742	12551
3673	34754	12543
3674	34764	12534
3675	34774	12524
3676	34783	12515
3677	34792	12505
3678	34798	12494
3679	34807	12485
3680	34816	12475
3681	34826	12466
3682	34836	12457
3683	34846	12447
3684	34855	12438
3685	34864	12428
3686	34873	12419
3687	34885	12410
3688	34894	12400
3689	34903	12391
3690	34912	12381
3691	34921	12371
3692	34931	12362
3693	34945	12354
3694	34956	12345
3695	34967	12337
3696	34978	12328
3697	34985	12317
3698	34997	12309
3699	35009	12300
3700	35020	12291
3701	35031	12282
3702	35040	12273
3703	35047	12262
3704	35056	12253
3705	35066	12243
3706	35072	12233
3707	35081	12223
3708	35087	12212
3709	35096	12203
3710	35103	12193
3711	35112	12183
3712	35120	12173
3713	35127	12163
3714	35136	12153
3715	35146	12144
3716	35155	12134
3717	35160	12123
3718	35169	12114
3719	35178	12104
3720	35187	12094
3721	35193	12084
3722	35201	12074
3723	35210	12064
3724	35220	12055
3725	35223	12043
3726	35237	12035
3727	35250	12027
3728	35262	12019
3729	35273	12010
3730	35283	12000
3731	35296	11992
3732	35306	11983
3733	35315	11973
3734	35325	11964
3735	35331	11953
3736	35340	11944
3737	35349	11934
3738	35358	11924
3739	35364	11914
3740	35373	11904
3741	35382	11894
3742	35393	11885
3743	35403	11876
3744	35411	11867
3745	35417	11856
3746	35423	11845
3747	35433	11836
3748	35490	11842
3749	35539	11846
3750	35550	11837
3751	35563	11829
3752	35575	11820
3753	35582	11810
3754	35593	11801
3755	35601	11791
3756	35612	11782
3757	35622	11772
3758	35632	11763
3759	35642	11754
3760	35652	11745
3761	35661	11735
3762	35672	11726
3763	35680	11716
3764	35690	11707
3765	35696	11696
3766	35706	11687
3767	35716	11678
3768	35718	11666
3769	35728	11656
3770	35738	11647
3771	35747	11637
3772	35756	11628
3773	35766	11618
3774	35775	11609
3775	35781	11598
3776	35786	11587
3777	35795	11578
3778	35804	11568
3779	35814	11559
3780	35822	11549
3781	35832	11539
3782	35841	11530
3783	35850	11520
3784	35858	11510
3785	35866	11500
3786	35877	11491
3787	35883	11481
3788	35889	11470
3789	35895	11460
3790	35901	11449
3791	35911	11440
3792	35920	11430
3793	35931	11421
3794	35936	11410
3795	35945	11401
3796	35954	11391
3797	35963	11381
3798	35969	11371
3799	35978	11361
3800	35987	11351
3801	35996	11342
3802	36005	11332
3803	36012	11322
3804	36023	11313
3805	36035	11304
3806	36045	11295
3807	36058	11287
3808	36072	11279
3809	36083	11270
3810	36095	11261
3811	36107	11252
3812	36117	11243
3813	36128	11234
3814	36134	11223
3815	36143	11214
3816	36152	11204
3817	36161	11195
3818	36170	11185
3819	36179	11175
3820	36188	11166
3821	36197	11156
3822	36207	11147
3823	36221	11139
3824	36232	11130
3825	36250	11123
3826	36267	11116
3827	36274	11106
3828	36283	11096
3829	36293	11086
3830	36298	11076
3831	36307	11066
3832	36313	11055
3833	36322	11046
3834	36330	11036
3835	36340	11027
3836	36345	11016
3837	36355	11006
3838	36363	10997
3839	36369	10986
3840	36374	10975
3841	36383	10966
3842	36392	10956
3843	36404	10947
3844	36414	10938
3845	36424	10929
3846	36436	10920
3847	36444	10910
3848	36454	10901
3849	36464	10891
3850	36470	10881
3851	36476	10870
3852	36484	10861
3853	36490	10850
3854	36496	10839
3855	36501	10829
3856	36511	10819
3857	36572	10825
3858	36644	10834
3859	36658	10826
3860	36670	10817
3861	36682	10808
3862	36692	10799
3863	36703	10790
3864	36714	10781
3865	36724	10772
3866	36732	10762
3867	36742	10752
3868	36751	10743
3869	36760	10733
3870	36770	10724
3871	36779	10714
3872	36788	10705
3873	36797	10695
3874	36804	10685
3875	36813	10675
3876	36819	10664
3877	36828	10655
3878	36838	10646
3879	36850	10637
3880	36860	10627
3881	36869	10618
3882	36878	10608
3883	36888	10599
3884	36893	10588
3885	36903	10579
3886	36911	10569
3887	36920	10559
3888	36929	10550
3889	36939	10540
3890	36947	10530
3891	36957	10521
3892	36965	10511
3893	36975	10501
3894	36983	10492
3895	36993	10482
3896	37002	10473
3897	37011	10463
3898	37023	10454
3899	37034	10445
3900	37044	10436
3901	37055	10427
3902	37064	10417
3903	37070	10406
3904	37078	10397
3905	37088	10387
3906	37097	10378
3907	37108	10369
3908	37118	10359
3909	37130	10350
3910	37140	10341
3911	37154	10333
3912	37164	10323
3913	37176	10315
3914	37187	10306
3915	37198	10297
3916	37208	10287
3917	37222	10279
3918	37234	10270
3919	37248	10262
3920	37261	10253
3921	37274	10245
3922	37286	10236
3923	37289	10225
3924	37298	10215
3925	37307	10205
3926	37318	10196
3927	37324	10186
3928	37333	10176
3929	37342	10167
3930	37351	10157
3931	37360	10147
3932	37369	10138
3933	37378	10128
3934	37387	10118
3935	37398	10109
3936	37410	10100
3937	37419	10091
3938	37425	10080
3939	37431	10070
3940	37440	10060
3941	37449	10051
3942	37458	10041
3943	37467	10031
3944	37476	10022
3945	37485	10012
3946	37490	10001
3947	37496	9991
3948	37505	9981
3949	37514	9972
3950	37523	9962
3951	37532	9952
3952	37537	9942
3953	37543	9931
3954	37549	9921
3955	37558	9911
3956	37563	9901
3957	37573	9891
3958	37583	9882
3959	37595	9873
3960	37604	9864
3961	37610	9853
3962	37620	9844
3963	37627	9834
3964	37702	9841
3965	37748	9841
3966	37759	9832
3967	37772	9823
3968	37783	9814
3969	37795	9805
3970	37807	9797
3971	37814	9786
3972	37821	9776
3973	37827	9766
3974	37834	9756
3975	37846	9747
3976	37858	9738
3977	37865	9728
3978	37871	9717
3979	37880	9708
3980	37890	9698
3981	37899	9689
3982	37909	9679
3983	37918	9669
3984	37923	9659
3985	37932	9649
3986	37944	9640
3987	37954	9631
3988	37964	9621
3989	37973	9612
3990	37982	9602
3991	37994	9593
3992	38003	9584
3993	38008	9573
3994	38017	9563
3995	38027	9554
3996	38036	9544
3997	38045	9535
3998	38054	9525
3999	38060	9515
4000	38069	9505
4001	38078	9495
4002	38084	9485
4003	38086	9474
4004	38095	9464
4005	38104	9454
4006	38113	9445
4007	38116	9434
4008	38124	9424
4009	38135	9414
4010	38137	9403
4011	38148	9394
4012	38151	9383
4013	38153	9371
4014	38162	9362
4015	38172	9352
4016	38178	9342
4017	38187	9332
4018	38196	9323
4019	38205	9313
4020	38211	9303
4021	38216	9292
4022	38225	9283
4023	38236	9273
4024	38265	9269
4025	38285	9262
4026	38299	9253
4027	38309	9244
4028	38317	9234
4029	38328	9225
4030	38340	9216
4031	38351	9207
4032	38363	9198
4033	38374	9189
4034	38419	9188
4035	38434	9180
4036	38456	9173
4037	38474	9166
4038	38488	9157
4039	38510	9150
4040	38522	9142
4041	38530	9132
4042	38537	9122
4043	38552	9113
4044	38565	9104
4045	38579	9096
4046	38589	9087
4047	38600	9077
4048	38609	9068
4049	38617	9058
4050	38626	9048
4051	38635	9039
4052	38641	9028
4053	38651	9019
4054	38658	9009
4055	38669	9000
4056	38679	8990
4057	38689	8981
4058	38698	8971
4059	38707	8961
4060	38760	8962
4061	38968	8998
4062	38983	8990
4063	38995	8981
4064	39007	8972
4065	39017	8962
4066	39029	8953
4067	39038	8943
4068	39047	8934
4069	39056	8924
4070	39066	8914
4071	39074	8905
4072	39084	8895
4073	39093	8885
4074	39102	8875
4075	39110	8866
4076	39120	8856
4077	39128	8846
4078	39137	8836
4079	39144	8826
4080	39153	8817
4081	39164	8807
4082	39175	8798
4083	39184	8788
4084	39194	8779
4085	39203	8769
4086	39213	8759
4087	39221	8750
4088	39227	8739
4089	39236	8729
4090	39246	8720
4091	39261	8712
4092	39273	8703
4093	39281	8692
4094	39292	8683
4095	39301	8673
4096	39313	8664
4097	39323	8655
4098	39329	8645
4099	39338	8635
4100	39341	8624
4101	39353	8615
4102	39360	8604
4103	39369	8595
4104	39378	8585
4105	39389	8576
4106	39398	8566
4107	39404	8556
4108	39411	8546
4109	39420	8536
4110	39430	8526
4111	39442	8517
4112	39455	8508
4113	39465	8499
4114	39477	8490
4115	39487	8480
4116	39499	8471
4117	39510	8462
4118	39517	8452
4119	39527	8442
4120	39539	8433
4121	39551	8424
4122	39559	8414
4123	39569	8405
4124	39579	8395
4125	39589	8386
4126	39596	8375
4127	39606	8366
4128	39612	8356
4129	39617	8345
4130	39623	8335
4131	39632	8325
4132	39641	8315
4133	39649	8305
4134	39655	8295
4135	39664	8285
4136	39674	8276
4137	39682	8266
4138	39692	8256
4139	39703	8247
4140	39715	8238
4141	39720	8228
4142	39730	8218
4143	39739	8208
4144	39749	8199
4145	39758	8189
4146	39767	8179
4147	39777	8170
4148	39786	8160
4149	39796	8151
4150	39805	8141
4151	39814	8131
4152	39823	8121
4153	39831	8112
4154	39841	8102
4155	39849	8092
4156	39858	8082
4157	39867	8073
4158	39876	8063
4159	39887	8054
4160	39899	8045
4161	39909	8035
4162	39920	8026
4163	39929	8016
4164	39935	8006
4165	39941	7995
4166	39995	7995
4167	40073	7999
4168	40089	7991
4169	40102	7982
4170	40114	7972
4171	40123	7963
4172	40136	7954
4173	40146	7944
4174	40155	7934
4175	40164	7925
4176	40173	7915
4177	40178	7904
4178	40187	7895
4179	40196	7885
4180	40203	7875
4181	40208	7864
4182	40222	7856
4183	40231	7846
4184	40241	7836
4185	40246	7826
4186	40257	7816
4187	40270	7807
4188	40283	7798
4189	40297	7790
4190	40310	7781
4191	40321	7771
4192	40332	7762
4193	40340	7752
4194	40349	7742
4195	40358	7733
4196	40367	7723
4197	40369	7712
4198	40378	7702
4199	40387	7692
4200	40393	7682
4201	40402	7672
4202	40411	7663
4203	40420	7653
4204	40429	7643
4205	40438	7633
4206	40451	7624
4207	40461	7615
4208	40471	7605
4209	40481	7596
4210	40490	7586
4211	40498	7576
4212	40507	7566
4213	40512	7556
4214	40522	7546
4215	40531	7537
4216	40538	7527
4217	40545	7516
4218	40552	7506
4219	40563	7497
4220	40570	7487
4221	40581	7478
4222	40592	7468
4223	40603	7459
4224	40614	7450
4225	40625	7440
4226	40637	7431
4227	40649	7422
4228	40655	7412
4229	40664	7402
4230	40673	7392
4231	40682	7382
4232	40692	7373
4233	40700	7363
4234	40707	7353
4235	40709	7342
4236	40718	7332
4237	40727	7322
4238	40736	7313
4239	40745	7303
4240	40754	7293
4241	40762	7283
4242	40772	7274
4243	40780	7264
4244	40786	7254
4245	40795	7244
4246	40807	7235
4247	40819	7226
4248	40828	7216
4249	40834	7206
4250	40844	7196
4251	40852	7186
4252	40862	7177
4253	40872	7167
4254	40883	7158
4255	40892	7148
4256	40901	7138
4257	40910	7129
4258	40919	7119
4259	40928	7109
4260	40937	7099
4261	40945	7090
4262	40955	7080
4263	40963	7070
4264	40973	7061
4265	40978	7050
4266	40989	7041
4267	41000	7031
4268	41009	7022
4269	41019	7012
4270	41029	7003
4271	41038	6993
4272	41048	6983
4273	41103	6982
4274	41184	6984
4275	41197	6975
4276	41210	6966
4277	41221	6956
4278	41231	6947
4279	41242	6938
4280	41245	6927
4281	41256	6917
4282	41265	6908
4283	41272	6898
4284	41285	6888
4285	41297	6879
4286	41311	6870
4287	41321	6861
4288	41332	6851
4289	41341	6841
4290	41346	6831
4291	41355	6821
4292	41364	6812
4293	41371	6802
4294	41383	6792
4295	41388	6782
4296	41399	6772
4297	41407	6763
4298	41417	6753
4299	41423	6743
4300	41432	6733
4301	41441	6723
4302	41450	6714
4303	41460	6704
4304	41470	6694
4305	41478	6685
4306	41487	6675
4307	41496	6665
4308	41505	6655
4309	41514	6646
4310	41523	6636
4311	41531	6626
4312	41540	6616
4313	41549	6607
4314	41561	6597
4315	41571	6588
4316	41577	6578
4317	41586	6568
4318	41596	6558
4319	41604	6548
4320	41614	6539
4321	41622	6529
4322	41631	6519
4323	41641	6510
4324	41652	6500
4325	41663	6491
4326	41666	6480
4327	41676	6470
4328	41687	6461
4329	41693	6451
4330	41705	6442
4331	41711	6431
4332	41721	6422
4333	41727	6412
4334	41741	6403
4335	41752	6393
4336	41763	6384
4337	41774	6375
4338	41785	6365
4339	41794	6355
4340	41803	6346
4341	41812	6336
4342	41821	6326
4343	41830	6317
4344	41840	6307
4345	41846	6297
4346	41855	6287
4347	41864	6277
4348	41873	6268
4349	41882	6258
4350	41891	6248
4351	41896	6238
4352	41905	6228
4353	41915	6218
4354	41918	6208
4355	41929	6198
4356	41934	6188
4357	41944	6179
4358	41954	6169
4359	41963	6159
4360	41972	6150
4361	41981	6140
4362	41991	6130
4363	41996	6120
4364	42005	6110
4365	42011	6100
4366	42020	6090
4367	42029	6081
4368	42038	6071
4369	42046	6061
4370	42052	6051
4371	42061	6041
4372	42070	6032
4373	42078	6022
4374	42087	6012
4375	42100	6003
4376	42112	5994
4377	42123	5984
4378	42133	5975
4379	42142	5965
4380	42153	5955
4381	42191	5950
4382	42255	5948
4383	42312	5945
4384	42328	5936
4385	42342	5927
4386	42351	5917
4387	42362	5908
4388	42373	5898
4389	42378	5888
4390	42388	5879
4391	42398	5869
4392	42410	5859
4393	42419	5850
4394	42430	5840
4395	42441	5831
4396	42451	5821
4397	42459	5811
4398	42469	5802
4399	42477	5792
4400	42486	5782
4401	42495	5772
4402	42503	5762
4403	42514	5753
4404	42524	5743
4405	42529	5733
4406	42539	5724
4407	42546	5714
4408	42556	5704
4409	42564	5694
4410	42573	5684
4411	42582	5675
4412	42591	5665
4413	42601	5655
4414	42610	5645
4415	42619	5636
4416	42628	5626
4417	42636	5616
4418	42645	5606
4419	42654	5597
4420	42660	5587
4421	42671	5577
4422	42679	5567
4423	42692	5558
4424	42703	5549
4425	42712	5539
4426	42722	5529
4427	42731	5519
4428	42740	5510
4429	42749	5500
4430	42758	5490
4431	42767	5481
4432	42776	5471
4433	42786	5461
4434	42791	5451
4435	42802	5441
4436	42813	5432
4437	42823	5422
4438	42834	5413
4439	42844	5403
4440	42856	5394
4441	42862	5384
4442	42873	5374
4443	42880	5364
4444	42892	5355
4445	42904	5346
4446	42915	5336
4447	42924	5326
4448	42926	5316
4449	42936	5306
4450	42945	5297
4451	42954	5287
4452	42963	5277
4453	42972	5267
4454	42981	5258
4455	42990	5248
4456	42999	5238
4457	43008	5228
4458	43017	5219
4459	43026	5209
4460	43035	5199
4461	43048	5190
4462	43059	5181
4463	43065	5171
4464	43075	5161
4465	43085	5151
4466	43095	5142
4467	43104	5132
4468	43114	5122
4469	43123	5113
4470	43129	5102
4471	43138	5093
4472	43147	5083
4473	43156	5073
4474	43165	5064
4475	43175	5054
4476	43184	5044
4477	43193	5035
4478	43196	5024
4479	43204	5014
4480	43213	5005
4481	43222	4995
4482	43228	4985
4483	43237	4975
4484	43248	4966
4485	43260	4956
4486	43274	4947
4487	43290	4938
4488	43320	4931
4489	43332	4921
4490	43343	4912
4491	43353	4902
4492	43363	4893
4493	43372	4883
4494	43381	4873
4495	43386	4863
4496	43396	4853
4497	43405	4844
4498	43414	4834
4499	43421	4824
4500	43433	4815
4501	43439	4805
4502	43445	4795
4503	43451	4785
4504	43461	4775
4505	43466	4765
4506	43475	4755
4507	43481	4745
4508	43491	4735
4509	43501	4726
4510	43510	4716
4511	43519	4706
4512	43528	4697
4513	43534	4687
4514	43543	4677
4515	43552	4667
4516	43558	4657
4517	43567	4647
4518	43576	4638
4519	43585	4628
4520	43594	4618
4521	43605	4609
4522	43617	4599
4523	43619	4589
4524	43630	4580
4525	43639	4570
4526	43648	4560
4527	43654	4550
4528	43659	4540
4529	43668	4530
4530	43678	4521
4531	43686	4511
4532	43689	4500
4533	43698	4491
4534	43707	4481
4535	43715	4471
4536	43721	4461
4537	43730	4452
4538	43739	4442
4539	43748	4432
4540	43758	4423
4541	43768	4413
4542	43774	4403
4543	43786	4394
4544	43797	4384
4545	43806	4374
4546	43816	4365
4547	43822	4355
4548	43828	4345
4549	43839	4335
4550	43842	4325
4551	43852	4315
4552	43862	4306
4553	43867	4296
4554	43876	4286
4555	43886	4276
4556	43895	4267
4557	43904	4257
4558	43913	4247
4559	43922	4238
4560	43931	4228
4561	43940	4218
4562	43949	4209
4563	43958	4199
4564	43961	4189
4565	43967	4179
4566	43979	4169
4567	43990	4160
4568	43999	4150
4569	44008	4140
4570	44018	4131
4571	44027	4121
4572	44033	4111
4573	44045	4102
4574	44050	4092
4575	44059	4082
4576	44068	4072
4577	44078	4063
4578	44088	4053
4579	44099	4044
4580	44104	4034
4581	44113	4024
4582	44119	4014
4583	44128	4004
4584	44137	3994
4585	44150	3985
4586	44162	3976
4587	44172	3966
4588	44181	3956
4589	44191	3947
4590	44197	3937
4591	44206	3927
4592	44215	3918
4593	44224	3908
4594	44233	3898
4595	44239	3888
4596	44249	3879
4597	44259	3869
4598	44269	3859
4599	44278	3850
4600	44346	3845
4601	44547	3852
4602	44562	3843
4603	44574	3833
4604	44586	3824
4605	44598	3815
4606	44609	3805
4607	44620	3795
4608	44626	3785
4609	44637	3776
4610	44646	3766
4611	44652	3756
4612	44657	3746
4613	44663	3736
4614	44672	3726
4615	44681	3717
4616	44691	3707
4617	44701	3697
4618	44710	3687
4619	44719	3678
4620	44721	3667
4621	44730	3658
4622	44738	3648
4623	44764	3639
4624	44779	3630
4625	44805	3622
4626	44825	3613
4627	44842	3604
4628	44862	3595
4629	44875	3586
4630	44888	3576
4631	44910	3567
4632	44923	3558
4633	44930	3548
4634	44938	3538
4635	44964	3530
4636	44975	3520
4637	44984	3511
4638	44993	3501
4639	45002	3491
4640	45013	3482
4641	45027	3472
4642	45042	3463
4643	45049	3453
4644	45060	3443
4645	45070	3434
4646	45078	3424
4647	45087	3414
4648	45099	3404
4649	45109	3395
4650	45120	3385
4651	45132	3376
4652	45144	3366
4653	45153	3356
4654	45163	3347
4655	45173	3337
4656	45183	3327
4657	45191	3318
4658	45197	3308
4659	45206	3298
4660	45215	3288
4661	45224	3278
4662	45233	3269
4663	45238	3259
4664	45241	3248
4665	45251	3239
4666	45261	3229
4667	45282	3220
4668	45299	3211
4669	45311	3201
4670	45323	3192
4671	45330	3182
4672	45340	3172
4673	45349	3163
4674	45362	3153
4675	45371	3143
4676	45380	3134
4677	45385	3124
4678	45394	3114
4679	45397	3104
4680	45403	3094
4681	45405	3083
4682	45414	3074
4683	45422	3064
4684	45425	3054
4685	45433	3044
4686	45443	3034
4687	45455	3025
4688	45466	3015
4689	45473	3005
4690	45482	2995
4691	45491	2986
4692	45501	2976
4693	45511	2966
4694	45589	2961
4695	45659	2955
4696	45672	2946
4697	45684	2936
4698	45694	2927
4699	45701	2917
4700	45712	2907
4701	45722	2897
4702	45735	2888
4703	45743	2878
4704	45753	2868
4705	45762	2858
4706	45771	2849
4707	45780	2839
4708	45789	2829
4709	45798	2819
4710	45807	2810
4711	45816	2800
4712	45826	2790
4713	45835	2780
4714	45847	2771
4715	45854	2761
4716	45864	2751
4717	45873	2741
4718	45880	2732
4719	45889	2722
4720	45902	2712
4721	45911	2702
4722	45920	2693
4723	45929	2683
4724	45938	2673
4725	45946	2663
4726	45952	2653
4727	45961	2644
4728	45970	2634
4729	45977	2624
4730	45988	2614
4731	45996	2605
4732	46006	2595
4733	46015	2585
4734	46024	2575
4735	46033	2566
4736	46044	2556
4737	46055	2546
4738	46065	2537
4739	46075	2527
4740	46084	2517
4741	46093	2507
4742	46102	2498
4743	46108	2488
4744	46117	2478
4745	46122	2468
4746	46130	2458
4747	46140	2448
4748	46151	2439
4749	46162	2429
4750	46173	2419
4751	46183	2410
4752	46195	2400
4753	46207	2391
4754	46220	2381
4755	46228	2371
4756	46240	2362
4757	46247	2352
4758	46258	2342
4759	46270	2332
4760	46283	2323
4761	46310	2314
4762	46323	2304
4763	46333	2295
4764	46342	2285
4765	46348	2275
4766	46357	2265
4767	46363	2255
4768	46369	2246
4769	46377	2236
4770	46384	2226
4771	46393	2216
4772	46403	2206
4773	46414	2197
4774	46420	2187
4775	46430	2177
4776	46439	2167
4777	46448	2158
4778	46454	2148
4779	46463	2138
4780	46472	2128
